Year,Month,MonthName,Quarter,Region,State,Product,Category,SalespersonID,Target,Actual,Variance,AchievementPct,Status
2023,7,July,Q3,South,Tamil Nadu,Product B,FMCG,SP013,1396000.0,1304400.0,-91600.0,93.4,Missed
2023,7,July,Q3,South,Telangana,Product B,FMCG,SP012,1287000.0,1189700.0,-97300.0,92.4,Missed
2023,7,July,Q3,South,Kerala,Product B,FMCG,SP016,1292000.0,1411600.0,119600.0,109.3,Achieved
2023,7,July,Q3,South,Karnataka,Product C,Pharma,SP005,702000.0,627100.0,-74900.0,89.3,Missed
2023,7,July,Q3,South,Tamil Nadu,Product C,Pharma,SP019,781000.0,576100.0,-204900.0,73.8,Missed
2023,7,July,Q3,South,Telangana,Product C,Pharma,SP023,536000.0,611700.0,75700.0,114.1,Achieved
2023,7,July,Q3,South,Kerala,Product C,Pharma,SP023,391000.0,432100.0,41100.0,110.5,Achieved
2023,7,July,Q3,South,Karnataka,Product D,Pharma,SP026,758000.0,731000.0,-27000.0,96.4,Missed
2023,7,July,Q3,South,Tamil Nadu,Product D,Pharma,SP019,1365000.0,1638600.0,273600.0,120.0,Achieved
2023,7,July,Q3,South,Telangana,Product D,Pharma,SP012,1012000.0,1375300.0,363300.0,135.9,Achieved
2023,7,July,Q3,South,Kerala,Product D,Pharma,SP027,599000.0,500200.0,-98800.0,83.5,Missed
2023,7,July,Q3,South,Karnataka,Product E,Industrial,SP022,862000.0,716100.0,-145900.0,83.1,Missed
2023,7,July,Q3,South,Tamil Nadu,Product E,Industrial,SP022,677000.0,712900.0,35900.0,105.3,Achieved
2023,7,July,Q3,South,Telangana,Product E,Industrial,SP006,982000.0,861100.0,-120900.0,87.7,Missed
2023,7,July,Q3,South,Kerala,Product E,Industrial,SP009,941000.0,989500.0,48500.0,105.2,Achieved
2023,7,July,Q3,East,West Bengal,Product A,FMCG,SP027,450000.0,471000.0,21000.0,104.7,Achieved
2023,7,July,Q3,East,Odisha,Product A,FMCG,SP013,1222000.0,1031900.0,-190100.0,84.4,Missed
2023,7,July,Q3,East,Bihar,Product A,FMCG,SP014,1238000.0,1347200.0,109200.0,108.8,Achieved
2023,7,July,Q3,East,Jharkhand,Product A,FMCG,SP009,1097000.0,1149000.0,52000.0,104.7,Achieved
2023,7,July,Q3,East,West Bengal,Product B,FMCG,SP010,942000.0,832600.0,-109400.0,88.4,Missed
2023,7,July,Q3,East,Odisha,Product B,FMCG,SP001,1037000.0,1140000.0,103000.0,109.9,Achieved
2023,7,July,Q3,East,Bihar,Product B,FMCG,SP006,1300000.0,1810700.0,510700.0,139.3,Achieved
2023,7,July,Q3,East,Jharkhand,Product B,FMCG,SP001,1216000.0,1269100.0,53100.0,104.4,Achieved
2023,7,July,Q3,East,West Bengal,Product C,Pharma,SP009,637000.0,456800.0,-180200.0,71.7,Missed
2023,7,July,Q3,East,Odisha,Product C,Pharma,SP006,1182000.0,1044300.0,-137700.0,88.3,Missed
2023,7,July,Q3,East,Bihar,Product C,Pharma,SP029,1228000.0,1055400.0,-172600.0,85.9,Missed
2023,7,July,Q3,East,Jharkhand,Product C,Pharma,SP027,374000.0,302900.0,-71100.0,81.0,Missed
2023,7,July,Q3,East,West Bengal,Product D,Pharma,SP006,1002000.0,1016300.0,14300.0,101.4,Achieved
2023,7,July,Q3,East,Odisha,Product D,Pharma,SP028,626000.0,762400.0,136400.0,121.8,Achieved
2023,7,July,Q3,East,Bihar,Product D,Pharma,SP010,667000.0,639900.0,-27100.0,95.9,Missed
2023,7,July,Q3,East,Jharkhand,Product D,Pharma,SP011,836000.0,649100.0,-186900.0,77.6,Missed
2023,7,July,Q3,East,West Bengal,Product E,Industrial,SP012,845000.0,849700.0,4700.0,100.6,Achieved
2023,7,July,Q3,East,Odisha,Product E,Industrial,SP006,678000.0,505200.0,-172800.0,74.5,Missed
2023,7,July,Q3,East,Bihar,Product E,Industrial,SP012,1315000.0,1392900.0,77900.0,105.9,Achieved
2023,7,July,Q3,East,Jharkhand,Product E,Industrial,SP006,359000.0,344600.0,-14400.0,96.0,Missed
2023,7,July,Q3,West,Maharashtra,Product A,FMCG,SP005,1025000.0,865600.0,-159400.0,84.4,Missed
2023,7,July,Q3,West,Gujarat,Product A,FMCG,SP015,924000.0,745800.0,-178200.0,80.7,Missed
2023,7,July,Q3,West,Rajasthan,Product A,FMCG,SP009,1257000.0,1242400.0,-14600.0,98.8,Missed
2023,7,July,Q3,West,Goa,Product A,FMCG,SP027,944000.0,1039800.0,95800.0,110.2,Achieved
2023,7,July,Q3,West,Maharashtra,Product B,FMCG,SP021,744000.0,839700.0,95700.0,112.9,Achieved
2023,7,July,Q3,West,Gujarat,Product B,FMCG,SP024,1129000.0,1069100.0,-59900.0,94.7,Missed
2023,7,July,Q3,West,Rajasthan,Product B,FMCG,SP006,755000.0,731300.0,-23700.0,96.9,Missed
2023,7,July,Q3,West,Goa,Product B,FMCG,SP019,526000.0,470300.0,-55700.0,89.4,Missed
2023,7,July,Q3,West,Maharashtra,Product C,Pharma,SP023,1111000.0,869300.0,-241700.0,78.2,Missed
2023,7,July,Q3,West,Gujarat,Product C,Pharma,SP002,971000.0,776800.0,-194200.0,80.0,Missed
2023,7,July,Q3,West,Rajasthan,Product C,Pharma,SP013,1034000.0,1166500.0,132500.0,112.8,Achieved
2023,7,July,Q3,West,Goa,Product C,Pharma,SP022,1075000.0,877000.0,-198000.0,81.6,Missed
2023,7,July,Q3,West,Maharashtra,Product D,Pharma,SP005,1331000.0,1535300.0,204300.0,115.3,Achieved
2023,7,July,Q3,West,Gujarat,Product D,Pharma,SP015,613000.0,510600.0,-102400.0,83.3,Missed
2023,7,July,Q3,West,Rajasthan,Product D,Pharma,SP017,497000.0,335200.0,-161800.0,67.5,Missed
2023,7,July,Q3,West,Goa,Product D,Pharma,SP026,1198000.0,998500.0,-199500.0,83.3,Missed
2023,7,July,Q3,West,Maharashtra,Product E,Industrial,SP013,758000.0,734600.0,-23400.0,96.9,Missed
2023,7,July,Q3,West,Gujarat,Product E,Industrial,SP025,873000.0,781400.0,-91600.0,89.5,Missed
2023,7,July,Q3,West,Rajasthan,Product E,Industrial,SP018,741000.0,740900.0,-100.0,100.0,Missed
2023,7,July,Q3,West,Goa,Product E,Industrial,SP011,617000.0,770000.0,153000.0,124.8,Achieved
2023,7,July,Q3,Central,MP,Product A,FMCG,SP023,431000.0,416500.0,-14500.0,96.6,Missed
2023,7,July,Q3,Central,Chhattisgarh,Product A,FMCG,SP003,627000.0,575900.0,-51100.0,91.9,Missed
2023,7,July,Q3,Central,Uttarakhand,Product A,FMCG,SP021,1286000.0,1088000.0,-198000.0,84.6,Missed
2023,7,July,Q3,Central,MP,Product B,FMCG,SP008,1330000.0,1179100.0,-150900.0,88.7,Missed
2023,7,July,Q3,Central,Chhattisgarh,Product B,FMCG,SP013,545000.0,635800.0,90800.0,116.7,Achieved
2023,7,July,Q3,Central,Uttarakhand,Product B,FMCG,SP008,1228000.0,1344800.0,116800.0,109.5,Achieved
2023,7,July,Q3,Central,MP,Product C,Pharma,SP014,635000.0,742200.0,107200.0,116.9,Achieved
2023,7,July,Q3,Central,Chhattisgarh,Product C,Pharma,SP011,451000.0,432100.0,-18900.0,95.8,Missed
2023,7,July,Q3,Central,Uttarakhand,Product C,Pharma,SP006,425000.0,352000.0,-73000.0,82.8,Missed
2023,7,July,Q3,Central,MP,Product D,Pharma,SP024,421000.0,392300.0,-28700.0,93.2,Missed
2023,7,July,Q3,Central,Chhattisgarh,Product D,Pharma,SP003,1128000.0,999600.0,-128400.0,88.6,Missed
2023,7,July,Q3,Central,Uttarakhand,Product D,Pharma,SP016,819000.0,930600.0,111600.0,113.6,Achieved
2023,7,July,Q3,Central,MP,Product E,Industrial,SP007,1249000.0,1293500.0,44500.0,103.6,Achieved
2023,7,July,Q3,Central,Chhattisgarh,Product E,Industrial,SP009,890000.0,572600.0,-317400.0,64.3,Missed
2023,7,July,Q3,Central,Uttarakhand,Product E,Industrial,SP011,974000.0,726900.0,-247100.0,74.6,Missed
2023,8,August,Q3,North,Delhi,Product A,FMCG,SP001,540000.0,475100.0,-64900.0,88.0,Missed
2023,8,August,Q3,North,Punjab,Product A,FMCG,SP021,972000.0,1146200.0,174200.0,117.9,Achieved
2023,8,August,Q3,North,Haryana,Product A,FMCG,SP021,824000.0,675700.0,-148300.0,82.0,Missed
2023,8,August,Q3,North,UP,Product A,FMCG,SP020,1073000.0,1016000.0,-57000.0,94.7,Missed
2023,8,August,Q3,North,Delhi,Product B,FMCG,SP014,698000.0,685600.0,-12400.0,98.2,Missed
2023,8,August,Q3,North,Punjab,Product B,FMCG,SP009,1180000.0,1181800.0,1800.0,100.2,Achieved
2023,8,August,Q3,North,Haryana,Product B,FMCG,SP006,1049000.0,1062400.0,13400.0,101.3,Achieved
2023,8,August,Q3,North,UP,Product B,FMCG,SP030,495000.0,414600.0,-80400.0,83.8,Missed
2023,8,August,Q3,North,Delhi,Product C,Pharma,SP016,986000.0,1052200.0,66200.0,106.7,Achieved
2023,8,August,Q3,North,Punjab,Product C,Pharma,SP012,1127000.0,930000.0,-197000.0,82.5,Missed
2023,8,August,Q3,North,Haryana,Product C,Pharma,SP027,487000.0,515700.0,28700.0,105.9,Achieved
2023,8,August,Q3,North,UP,Product C,Pharma,SP016,842000.0,730800.0,-111200.0,86.8,Missed
2023,8,August,Q3,North,Delhi,Product D,Pharma,SP015,541000.0,461400.0,-79600.0,85.3,Missed
2023,8,August,Q3,North,Punjab,Product D,Pharma,SP015,1122000.0,1021200.0,-100800.0,91.0,Missed
2023,8,August,Q3,North,Haryana,Product D,Pharma,SP017,892000.0,710800.0,-181200.0,79.7,Missed
2023,8,August,Q3,North,UP,Product D,Pharma,SP020,1017000.0,1001700.0,-15300.0,98.5,Missed
2023,8,August,Q3,North,Delhi,Product E,Industrial,SP010,948000.0,1164400.0,216400.0,122.8,Achieved
2023,8,August,Q3,North,Punjab,Product E,Industrial,SP015,1039000.0,611600.0,-427400.0,58.9,Missed
2023,8,August,Q3,North,Haryana,Product E,Industrial,SP015,1229000.0,1198600.0,-30400.0,97.5,Missed
2023,8,August,Q3,North,UP,Product E,Industrial,SP004,888000.0,503600.0,-384400.0,56.7,Missed
2023,8,August,Q3,South,Karnataka,Product A,FMCG,SP002,1109000.0,1089200.0,-19800.0,98.2,Missed
2023,8,August,Q3,South,Tamil Nadu,Product A,FMCG,SP015,552000.0,334200.0,-217800.0,60.5,Missed
2023,8,August,Q3,South,Telangana,Product A,FMCG,SP004,728000.0,595000.0,-133000.0,81.7,Missed
2023,8,August,Q3,South,Kerala,Product A,FMCG,SP016,343000.0,324200.0,-18800.0,94.5,Missed
2023,8,August,Q3,South,Karnataka,Product B,FMCG,SP013,833000.0,596400.0,-236600.0,71.6,Missed
2023,8,August,Q3,South,Tamil Nadu,Product B,FMCG,SP029,693000.0,650400.0,-42600.0,93.9,Missed
2023,8,August,Q3,South,Telangana,Product B,FMCG,SP027,399000.0,405700.0,6700.0,101.7,Achieved
2023,8,August,Q3,South,Kerala,Product B,FMCG,SP024,555000.0,576200.0,21200.0,103.8,Achieved
2023,8,August,Q3,South,Karnataka,Product C,Pharma,SP005,1234000.0,890800.0,-343200.0,72.2,Missed
2023,8,August,Q3,South,Tamil Nadu,Product C,Pharma,SP004,962000.0,996300.0,34300.0,103.6,Achieved
2023,8,August,Q3,South,Telangana,Product C,Pharma,SP014,954000.0,801900.0,-152100.0,84.1,Missed
2023,8,August,Q3,South,Kerala,Product C,Pharma,SP030,1200000.0,1199600.0,-400.0,100.0,Missed
2023,8,August,Q3,South,Karnataka,Product D,Pharma,SP028,330000.0,358400.0,28400.0,108.6,Achieved
2023,8,August,Q3,South,Tamil Nadu,Product D,Pharma,SP004,476000.0,398800.0,-77200.0,83.8,Missed
2023,8,August,Q3,South,Telangana,Product D,Pharma,SP019,1189000.0,1175500.0,-13500.0,98.9,Missed
2023,8,August,Q3,South,Kerala,Product D,Pharma,SP007,484000.0,391700.0,-92300.0,80.9,Missed
2023,8,August,Q3,South,Karnataka,Product E,Industrial,SP008,1220000.0,913500.0,-306500.0,74.9,Missed
2023,8,August,Q3,South,Tamil Nadu,Product E,Industrial,SP025,623000.0,682100.0,59100.0,109.5,Achieved
2023,8,August,Q3,South,Telangana,Product E,Industrial,SP001,729000.0,518900.0,-210100.0,71.2,Missed
2023,8,August,Q3,South,Kerala,Product E,Industrial,SP023,399000.0,436800.0,37800.0,109.5,Achieved
2023,8,August,Q3,East,West Bengal,Product A,FMCG,SP002,1215000.0,1300800.0,85800.0,107.1,Achieved
2023,8,August,Q3,East,Odisha,Product A,FMCG,SP007,375000.0,274600.0,-100400.0,73.2,Missed
2023,8,August,Q3,East,Bihar,Product A,FMCG,SP007,583000.0,493000.0,-90000.0,84.6,Missed
2023,8,August,Q3,East,Jharkhand,Product A,FMCG,SP020,568000.0,518000.0,-50000.0,91.2,Missed
2023,8,August,Q3,East,West Bengal,Product B,FMCG,SP007,926000.0,672800.0,-253200.0,72.7,Missed
2023,8,August,Q3,East,Odisha,Product B,FMCG,SP025,337000.0,310200.0,-26800.0,92.1,Missed
2023,8,August,Q3,East,Bihar,Product B,FMCG,SP006,862000.0,718500.0,-143500.0,83.3,Missed
2023,8,August,Q3,East,Jharkhand,Product B,FMCG,SP009,879000.0,771100.0,-107900.0,87.7,Missed
2023,8,August,Q3,East,West Bengal,Product C,Pharma,SP012,1286000.0,928000.0,-358000.0,72.2,Missed
2023,8,August,Q3,East,Odisha,Product C,Pharma,SP012,730000.0,551200.0,-178800.0,75.5,Missed
2023,8,August,Q3,East,Bihar,Product C,Pharma,SP030,719000.0,634600.0,-84400.0,88.3,Missed
2023,8,August,Q3,East,Jharkhand,Product C,Pharma,SP008,667000.0,654500.0,-12500.0,98.1,Missed
2023,8,August,Q3,East,West Bengal,Product D,Pharma,SP001,1075000.0,1117300.0,42300.0,103.9,Achieved
2023,8,August,Q3,East,Odisha,Product D,Pharma,SP015,451000.0,284200.0,-166800.0,63.0,Missed
2023,8,August,Q3,East,Bihar,Product D,Pharma,SP006,1001000.0,867200.0,-133800.0,86.6,Missed
2023,8,August,Q3,East,Jharkhand,Product D,Pharma,SP002,1278000.0,1571000.0,293000.0,122.9,Achieved
2023,8,August,Q3,East,West Bengal,Product E,Industrial,SP028,576000.0,552500.0,-23500.0,95.9,Missed
2023,8,August,Q3,East,Odisha,Product E,Industrial,SP026,791000.0,555100.0,-235900.0,70.2,Missed
2023,8,August,Q3,East,Bihar,Product E,Industrial,SP030,1249000.0,1014600.0,-234400.0,81.2,Missed
2023,8,August,Q3,East,Jharkhand,Product E,Industrial,SP010,1220000.0,1172900.0,-47100.0,96.1,Missed
2023,8,August,Q3,West,Maharashtra,Product A,FMCG,SP027,1296000.0,1365500.0,69500.0,105.4,Achieved
2023,8,August,Q3,West,Gujarat,Product A,FMCG,SP012,722000.0,792100.0,70100.0,109.7,Achieved
2023,8,August,Q3,West,Rajasthan,Product A,FMCG,SP006,1146000.0,1372800.0,226800.0,119.8,Achieved
2023,8,August,Q3,West,Goa,Product A,FMCG,SP022,873000.0,859700.0,-13300.0,98.5,Missed
2023,8,August,Q3,West,Maharashtra,Product B,FMCG,SP011,1084000.0,1122400.0,38400.0,103.5,Achieved
2023,8,August,Q3,West,Gujarat,Product B,FMCG,SP010,1238000.0,1461100.0,223100.0,118.0,Achieved
2023,8,August,Q3,West,Rajasthan,Product B,FMCG,SP021,884000.0,1087800.0,203800.0,123.0,Achieved
2023,8,August,Q3,West,Goa,Product B,FMCG,SP021,900000.0,826000.0,-74000.0,91.8,Missed
2023,8,August,Q3,West,Maharashtra,Product C,Pharma,SP001,872000.0,835300.0,-36700.0,95.8,Missed
2023,8,August,Q3,West,Gujarat,Product C,Pharma,SP001,624000.0,743300.0,119300.0,119.1,Achieved
2023,8,August,Q3,West,Rajasthan,Product C,Pharma,SP018,1028000.0,992400.0,-35600.0,96.5,Missed
2023,8,August,Q3,West,Goa,Product C,Pharma,SP003,713000.0,579300.0,-133700.0,81.2,Missed
2023,8,August,Q3,West,Maharashtra,Product D,Pharma,SP004,363000.0,363700.0,700.0,100.2,Achieved
2023,8,August,Q3,West,Gujarat,Product D,Pharma,SP014,1151000.0,994200.0,-156800.0,86.4,Missed
2023,8,August,Q3,West,Rajasthan,Product D,Pharma,SP030,760000.0,813900.0,53900.0,107.1,Achieved
2023,8,August,Q3,West,Goa,Product D,Pharma,SP023,1143000.0,971100.0,-171900.0,85.0,Missed
2023,8,August,Q3,West,Maharashtra,Product E,Industrial,SP001,532000.0,654000.0,122000.0,122.9,Achieved
2023,8,August,Q3,West,Gujarat,Product E,Industrial,SP012,744000.0,679800.0,-64200.0,91.4,Missed
2023,8,August,Q3,West,Rajasthan,Product E,Industrial,SP012,1010000.0,932700.0,-77300.0,92.4,Missed
2023,8,August,Q3,West,Goa,Product E,Industrial,SP011,1108000.0,1070600.0,-37400.0,96.6,Missed
2023,8,August,Q3,Central,MP,Product A,FMCG,SP009,699000.0,493900.0,-205100.0,70.7,Missed
2023,8,August,Q3,Central,Chhattisgarh,Product A,FMCG,SP030,1188000.0,1208800.0,20800.0,101.8,Achieved
2023,8,August,Q3,Central,Uttarakhand,Product A,FMCG,SP029,636000.0,691000.0,55000.0,108.7,Achieved
2023,8,August,Q3,Central,MP,Product B,FMCG,SP013,523000.0,274400.0,-248600.0,52.5,Missed
2023,8,August,Q3,Central,Chhattisgarh,Product B,FMCG,SP020,1285000.0,1147100.0,-137900.0,89.3,Missed
2023,8,August,Q3,Central,Uttarakhand,Product B,FMCG,SP008,1097000.0,1037500.0,-59500.0,94.6,Missed
2023,8,August,Q3,Central,MP,Product C,Pharma,SP010,1293000.0,1155300.0,-137700.0,89.4,Missed
2023,8,August,Q3,Central,Chhattisgarh,Product C,Pharma,SP030,951000.0,979000.0,28000.0,102.9,Achieved
2023,8,August,Q3,Central,Uttarakhand,Product C,Pharma,SP003,431000.0,373100.0,-57900.0,86.6,Missed
2023,8,August,Q3,Central,MP,Product D,Pharma,SP022,886000.0,794900.0,-91100.0,89.7,Missed
2023,8,August,Q3,Central,Chhattisgarh,Product D,Pharma,SP003,1240000.0,1141600.0,-98400.0,92.1,Missed
2023,8,August,Q3,Central,Uttarakhand,Product D,Pharma,SP003,1115000.0,1133000.0,18000.0,101.6,Achieved
2023,8,August,Q3,Central,MP,Product E,Industrial,SP007,459000.0,357000.0,-102000.0,77.8,Missed
2023,8,August,Q3,Central,Chhattisgarh,Product E,Industrial,SP012,778000.0,798200.0,20200.0,102.6,Achieved
2023,8,August,Q3,Central,Uttarakhand,Product E,Industrial,SP028,700000.0,552200.0,-147800.0,78.9,Missed
2023,9,September,Q3,North,Delhi,Product A,FMCG,SP008,1200000.0,1255400.0,55400.0,104.6,Achieved
2023,9,September,Q3,North,Punjab,Product A,FMCG,SP008,356000.0,311300.0,-44700.0,87.4,Missed
2023,9,September,Q3,North,Haryana,Product A,FMCG,SP027,439000.0,284300.0,-154700.0,64.7,Missed
2023,9,September,Q3,North,UP,Product A,FMCG,SP018,563000.0,546700.0,-16300.0,97.1,Missed
2023,9,September,Q3,North,Delhi,Product B,FMCG,SP026,890000.0,767100.0,-122900.0,86.2,Missed
2023,9,September,Q3,North,Punjab,Product B,FMCG,SP013,476000.0,494000.0,18000.0,103.8,Achieved
2023,9,September,Q3,North,Haryana,Product B,FMCG,SP027,983000.0,996000.0,13000.0,101.3,Achieved
2023,9,September,Q3,North,UP,Product B,FMCG,SP001,658000.0,711200.0,53200.0,108.1,Achieved
2023,9,September,Q3,North,Delhi,Product C,Pharma,SP011,500000.0,502800.0,2800.0,100.6,Achieved
2023,9,September,Q3,North,Punjab,Product C,Pharma,SP013,582000.0,622200.0,40200.0,106.9,Achieved
2023,9,September,Q3,North,Haryana,Product C,Pharma,SP016,1071000.0,1152900.0,81900.0,107.6,Achieved
2023,9,September,Q3,North,UP,Product C,Pharma,SP026,487000.0,529300.0,42300.0,108.7,Achieved
2023,9,September,Q3,North,Delhi,Product D,Pharma,SP006,1045000.0,788600.0,-256400.0,75.5,Missed
2023,9,September,Q3,North,Punjab,Product D,Pharma,SP019,1122000.0,1159900.0,37900.0,103.4,Achieved
2023,9,September,Q3,North,Haryana,Product D,Pharma,SP029,1003000.0,1205300.0,202300.0,120.2,Achieved
2023,9,September,Q3,North,UP,Product D,Pharma,SP001,988000.0,833400.0,-154600.0,84.4,Missed
2023,9,September,Q3,North,Delhi,Product E,Industrial,SP002,463000.0,469300.0,6300.0,101.4,Achieved
2023,9,September,Q3,North,Punjab,Product E,Industrial,SP002,620000.0,720000.0,100000.0,116.1,Achieved
2023,9,September,Q3,North,Haryana,Product E,Industrial,SP012,792000.0,822600.0,30600.0,103.9,Achieved
2023,9,September,Q3,North,UP,Product E,Industrial,SP005,363000.0,297200.0,-65800.0,81.9,Missed
2023,9,September,Q3,South,Karnataka,Product A,FMCG,SP005,602000.0,537900.0,-64100.0,89.3,Missed
2023,9,September,Q3,South,Tamil Nadu,Product A,FMCG,SP021,671000.0,759000.0,88000.0,113.1,Achieved
2023,9,September,Q3,South,Telangana,Product A,FMCG,SP019,571000.0,451700.0,-119300.0,79.1,Missed
2023,9,September,Q3,South,Kerala,Product A,FMCG,SP008,630000.0,666500.0,36500.0,105.8,Achieved
2023,9,September,Q3,South,Karnataka,Product B,FMCG,SP030,551000.0,594300.0,43300.0,107.9,Achieved
2023,9,September,Q3,South,Tamil Nadu,Product B,FMCG,SP002,560000.0,564600.0,4600.0,100.8,Achieved
2023,9,September,Q3,South,Telangana,Product B,FMCG,SP009,753000.0,773800.0,20800.0,102.8,Achieved
2023,9,September,Q3,South,Kerala,Product B,FMCG,SP030,418000.0,401700.0,-16300.0,96.1,Missed
2023,9,September,Q3,South,Karnataka,Product C,Pharma,SP027,927000.0,907600.0,-19400.0,97.9,Missed
2023,9,September,Q3,South,Tamil Nadu,Product C,Pharma,SP003,1146000.0,1086300.0,-59700.0,94.8,Missed
2023,9,September,Q3,South,Telangana,Product C,Pharma,SP018,485000.0,458300.0,-26700.0,94.5,Missed
2023,9,September,Q3,South,Kerala,Product C,Pharma,SP001,968000.0,680500.0,-287500.0,70.3,Missed
2023,9,September,Q3,South,Karnataka,Product D,Pharma,SP019,1019000.0,960400.0,-58600.0,94.3,Missed
2023,9,September,Q3,South,Tamil Nadu,Product D,Pharma,SP007,632000.0,661300.0,29300.0,104.6,Achieved
2023,9,September,Q3,South,Telangana,Product D,Pharma,SP016,703000.0,643800.0,-59200.0,91.6,Missed
2023,9,September,Q3,South,Kerala,Product D,Pharma,SP012,447000.0,382500.0,-64500.0,85.6,Missed
2023,9,September,Q3,South,Karnataka,Product E,Industrial,SP020,1179000.0,1194400.0,15400.0,101.3,Achieved
2023,9,September,Q3,South,Tamil Nadu,Product E,Industrial,SP028,1114000.0,811700.0,-302300.0,72.9,Missed
2023,9,September,Q3,South,Telangana,Product E,Industrial,SP008,525000.0,310900.0,-214100.0,59.2,Missed
2023,9,September,Q3,South,Kerala,Product E,Industrial,SP030,749000.0,711000.0,-38000.0,94.9,Missed
2023,9,September,Q3,East,West Bengal,Product A,FMCG,SP027,834000.0,672000.0,-162000.0,80.6,Missed
2023,9,September,Q3,East,Odisha,Product A,FMCG,SP015,594000.0,424300.0,-169700.0,71.4,Missed
2023,9,September,Q3,East,Bihar,Product A,FMCG,SP014,506000.0,441700.0,-64300.0,87.3,Missed
2023,9,September,Q3,East,Jharkhand,Product A,FMCG,SP015,538000.0,473600.0,-64400.0,88.0,Missed
2023,9,September,Q3,East,West Bengal,Product B,FMCG,SP029,1089000.0,1193500.0,104500.0,109.6,Achieved
2023,9,September,Q3,East,Odisha,Product B,FMCG,SP010,844000.0,795900.0,-48100.0,94.3,Missed
2023,9,September,Q3,East,Bihar,Product B,FMCG,SP002,1050000.0,1094700.0,44700.0,104.3,Achieved
2023,9,September,Q3,East,Jharkhand,Product B,FMCG,SP007,657000.0,687500.0,30500.0,104.6,Achieved
2023,9,September,Q3,East,West Bengal,Product C,Pharma,SP015,1123000.0,1092900.0,-30100.0,97.3,Missed
2023,9,September,Q3,East,Odisha,Product C,Pharma,SP024,515000.0,510300.0,-4700.0,99.1,Missed
2023,9,September,Q3,East,Bihar,Product C,Pharma,SP004,881000.0,762500.0,-118500.0,86.6,Missed
2023,9,September,Q3,East,Jharkhand,Product C,Pharma,SP023,1053000.0,934500.0,-118500.0,88.7,Missed
2023,9,September,Q3,East,West Bengal,Product D,Pharma,SP002,483000.0,468000.0,-15000.0,96.9,Missed
2023,9,September,Q3,East,Odisha,Product D,Pharma,SP002,508000.0,487700.0,-20300.0,96.0,Missed
2023,9,September,Q3,East,Bihar,Product D,Pharma,SP009,1190000.0,1666000.0,476000.0,140.0,Achieved
2023,9,September,Q3,East,Jharkhand,Product D,Pharma,SP014,315000.0,312400.0,-2600.0,99.2,Missed
2023,9,September,Q3,East,West Bengal,Product E,Industrial,SP003,391000.0,322900.0,-68100.0,82.6,Missed
2023,9,September,Q3,East,Odisha,Product E,Industrial,SP006,316000.0,239300.0,-76700.0,75.7,Missed
2023,9,September,Q3,East,Bihar,Product E,Industrial,SP008,392000.0,276300.0,-115700.0,70.5,Missed
2023,9,September,Q3,East,Jharkhand,Product E,Industrial,SP004,378000.0,429900.0,51900.0,113.7,Achieved
2023,9,September,Q3,West,Maharashtra,Product A,FMCG,SP003,383000.0,299800.0,-83200.0,78.3,Missed
2023,9,September,Q3,West,Gujarat,Product A,FMCG,SP001,1058000.0,1107600.0,49600.0,104.7,Achieved
2023,9,September,Q3,West,Rajasthan,Product A,FMCG,SP028,582000.0,608700.0,26700.0,104.6,Achieved
2023,9,September,Q3,West,Goa,Product A,FMCG,SP026,1158000.0,924300.0,-233700.0,79.8,Missed
2023,9,September,Q3,West,Maharashtra,Product B,FMCG,SP012,1117000.0,1100300.0,-16700.0,98.5,Missed
2023,9,September,Q3,West,Gujarat,Product B,FMCG,SP012,483000.0,517600.0,34600.0,107.2,Achieved
2023,9,September,Q3,West,Rajasthan,Product B,FMCG,SP015,704000.0,457600.0,-246400.0,65.0,Missed
2023,9,September,Q3,West,Goa,Product B,FMCG,SP020,349000.0,354100.0,5100.0,101.5,Achieved
2023,9,September,Q3,West,Maharashtra,Product C,Pharma,SP014,488000.0,538900.0,50900.0,110.4,Achieved
2023,9,September,Q3,West,Gujarat,Product C,Pharma,SP016,505000.0,456400.0,-48600.0,90.4,Missed
2023,9,September,Q3,West,Rajasthan,Product C,Pharma,SP017,786000.0,661500.0,-124500.0,84.2,Missed
2023,9,September,Q3,West,Goa,Product C,Pharma,SP011,380000.0,323700.0,-56300.0,85.2,Missed
2023,9,September,Q3,West,Maharashtra,Product D,Pharma,SP012,483000.0,261900.0,-221100.0,54.2,Missed
2023,9,September,Q3,West,Gujarat,Product D,Pharma,SP023,626000.0,500100.0,-125900.0,79.9,Missed
2023,9,September,Q3,West,Rajasthan,Product D,Pharma,SP022,1161000.0,1142300.0,-18700.0,98.4,Missed
2023,9,September,Q3,West,Goa,Product D,Pharma,SP010,928000.0,668000.0,-260000.0,72.0,Missed
2023,9,September,Q3,West,Maharashtra,Product E,Industrial,SP002,969000.0,882500.0,-86500.0,91.1,Missed
2023,9,September,Q3,West,Gujarat,Product E,Industrial,SP007,1004000.0,1062700.0,58700.0,105.8,Achieved
2023,9,September,Q3,West,Rajasthan,Product E,Industrial,SP007,347000.0,310200.0,-36800.0,89.4,Missed
2023,9,September,Q3,West,Goa,Product E,Industrial,SP017,878000.0,926300.0,48300.0,105.5,Achieved
2023,9,September,Q3,Central,MP,Product A,FMCG,SP011,1085000.0,805000.0,-280000.0,74.2,Missed
